date,poi_id,poi_name,district,poi_type,crowd_flow,flow_density_score,weather,weather_code,high_temp,low_temp,precipitation_mm,max_wind_speed_kmh,is_weekend,is_holiday,dist_to_center_km,time_score,weather_score,daily_vitality
2024-02-10,B0FFHF7O63,天府公园,双流区,广场,2299,4.9,晴间多云,1,15.0,1.3,0.0,10.0,1,1,25.04,90.0,90.0,38.94
2024-02-11,B0FFHF7O63,天府公园,双流区,广场,1703,3.58,阴,3,16.5,1.7,0.0,10.1,1,1,25.04,90.0,60.0,32.15
2024-02-12,B0FFHF7O63,天府公园,双流区,广场,2731,5.85,多云,2,17.9,4.1,0.0,11.2,0,1,25.04,90.0,80.0,37.51
2024-02-13,B0FFHF7O63,天府公园,双流区,广场,2194,4.67,阴,3,18.8,3.8,0.0,9.4,0,1,25.04,90.0,60.0,32.8
2024-02-14,B0FFHF7O63,天府公园,双流区,广场,1511,3.16,小毛毛雨,51,16.5,6.8,0.2,20.0,0,1,25.04,90.0,55.0,30.9
2024-02-15,B0FFHF7O63,天府公园,双流区,广场,2436,5.2,小毛毛雨,51,16.9,8.4,0.1,16.6,0,1,25.04,90.0,55.0,32.12
2024-02-16,B0FFHF7O63,天府公园,双流区,广场,2201,4.68,阴,3,16.5,2.7,0.0,9.9,0,1,25.04,90.0,60.0,32.81
2024-02-17,B0FFHF7O63,天府公园,双流区,广场,2242,4.77,阴,3,19.8,3.9,0.0,9.6,1,1,25.04,90.0,60.0,32.86
2024-02-18,B0FFHF7O63,天府公园,双流区,广场,1311,2.71,阴,3,21.0,5.0,0.0,11.5,1,0,25.04,70.0,60.0,27.63
2024-02-19,B0FFHF7O63,天府公园,双流区,广场,980,1.98,阴,3,19.1,10.5,0.0,17.1,0,0,25.04,50.0,60.0,23.19
2024-02-20,B0FFHF7O63,天府公园,双流区,广场,934,1.88,阴,3,19.5,7.8,0.0,21.7,0,0,25.04,50.0,60.0,23.13
2024-02-21,B0FFHF7O63,天府公园,双流区,广场,850,1.69,小毛毛雨,51,10.7,6.1,0.4,22.5,0,0,25.04,50.0,55.0,22.01
2024-02-22,B0FFHF7O63,天府公园,双流区,广场,876,1.75,阴,3,8.0,3.7,0.0,17.7,0,0,25.04,50.0,60.0,23.05
2024-02-23,B0FFHF7O63,天府公园,双流区,广场,310,0.5,小雪,71,5.1,2.1,0.7,14.8,0,0,25.04,50.0,50.0,20.3
2024-02-24,B0FFHF7O63,天府公园,双流区,广场,1266,2.61,阴,3,10.2,1.6,0.0,9.0,1,0,25.04,70.0,60.0,27.57
2024-02-25,B0FFHF7O63,天府公园,双流区,广场,895,1.79,小毛毛雨,51,9.7,-0.3,0.5,10.5,1,0,25.04,70.0,55.0,26.07
2024-02-26,B0FFHF7O63,天府公园,双流区,广场,633,1.21,中毛毛雨,53,9.9,4.2,0.7,7.3,0,0,25.04,50.0,45.0,19.73
2024-02-27,B0FFHF7O63,天府公园,双流区,广场,774,1.53,小毛毛雨,51,10.9,3.5,0.7,11.9,0,0,25.04,50.0,55.0,21.92
2024-02-28,B0FFHF7O63,天府公园,双流区,广场,809,1.6,小毛毛雨,51,7.8,5.2,0.8,12.3,0,0,25.04,50.0,55.0,21.96
2024-02-29,B0FFHF7O63,天府公园,双流区,广场,551,1.03,大毛毛雨,55,12.8,2.2,1.8,13.1,0,0,25.04,50.0,35.0,17.62
2024-03-01,B0FFHF7O63,天府公园,双流区,广场,873,1.74,中毛毛雨,53,10.3,3.7,1.8,18.3,0,0,25.04,50.0,45.0,20.04
2024-03-02,B0FFHF7O63,天府公园,双流区,广场,1370,2.84,中毛毛雨,53,11.6,3.2,2.3,11.4,1,0,25.04,70.0,45.0,24.7
2024-03-03,B0FFHF7O63,天府公园,双流区,广场,2098,4.45,小毛毛雨,51,13.7,6.5,0.2,10.3,1,0,25.04,70.0,55.0,27.67
2024-03-04,B0FFHF7O63,天府公园,双流区,广场,1281,2.65,小毛毛雨,51,14.4,3.8,0.1,10.9,0,0,25.04,50.0,55.0,22.59
2024-03-05,B0FFHF7O63,天府公园,双流区,广场,1432,2.98,小毛毛雨,51,17.6,5.6,0.5,15.3,0,0,25.04,50.0,55.0,22.79
2024-03-06,B0FFHF7O63,天府公园,双流区,广场,1535,3.21,小毛毛雨,51,16.5,7.5,0.4,19.3,0,0,25.04,50.0,55.0,22.93
2024-03-07,B0FFHF7O63,天府公园,双流区,广场,1737,3.66,阴,3,17.0,7.8,0.0,12.0,0,0,25.04,50.0,60.0,24.2
2024-03-08,B0FFHF7O63,天府公园,双流区,广场,1459,3.04,小毛毛雨,51,16.2,7.9,0.1,10.7,0,0,25.04,50.0,55.0,22.82
2024-03-09,B0FFHF7O63,天府公园,双流区,广场,2132,4.53,小毛毛雨,51,16.2,5.4,0.1,7.6,1,0,25.04,70.0,55.0,27.72
2024-03-10,B0FFHF7O63,天府公园,双流区,广场,1645,3.45,中毛毛雨,53,16.6,7.6,1.8,11.3,1,0,25.04,70.0,45.0,25.07
2024-03-11,B0FFHF7O63,天府公园,双流区,广场,1668,3.5,阴,3,20.9,6.4,0.0,10.4,0,0,25.04,50.0,60.0,24.1
2024-03-12,B0FFHF7O63,天府公园,双流区,广场,1163,2.39,小毛毛雨,51,17.0,11.8,0.1,16.1,0,0,25.04,50.0,55.0,22.43
2024-03-13,B0FFHF7O63,天府公园,双流区,广场,1707,3.59,小毛毛雨,51,22.0,8.8,0.6,16.0,0,0,25.04,50.0,55.0,23.15
2024-03-14,B0FFHF7O63,天府公园,双流区,广场,1382,2.87,中毛毛雨,53,20.5,11.6,1.7,12.6,0,0,25.04,50.0,45.0,20.72
2024-03-15,B0FFHF7O63,天府公园,双流区,广场,1202,2.47,小毛毛雨,51,21.5,10.8,0.3,12.4,0,0,25.04,50.0,55.0,22.48
2024-03-16,B0FFHF7O63,天府公园,双流区,广场,1848,3.9,小毛毛雨,51,20.5,14.1,0.7,16.9,1,0,25.04,70.0,55.0,27.34
2024-03-17,B0FFHF7O63,天府公园,双流区,广场,1805,3.81,中毛毛雨,53,20.2,12.6,1.4,17.4,1,0,25.04,70.0,45.0,25.29
2024-03-18,B0FFHF7O63,天府公园,双流区,广场,1164,2.39,小毛毛雨,51,17.9,11.1,0.6,14.2,0,0,25.04,50.0,55.0,22.43
2024-03-19,B0FFHF7O63,天府公园,双流区,广场,1043,2.12,大毛毛雨,55,20.1,11.4,3.8,12.1,0,0,25.04,50.0,35.0,18.27
2024-03-20,B0FFHF7O63,天府公园,双流区,广场,1888,3.99,阴,3,21.4,10.6,0.0,8.0,0,0,25.04,50.0,60.0,24.39
2024-03-21,B0FFHF7O63,天府公园,双流区,广场,1671,3.51,阴,3,22.9,9.0,0.0,11.4,0,0,25.04,50.0,60.0,24.11
2024-03-22,B0FFHF7O63,天府公园,双流区,广场,1337,2.77,阴,3,25.8,11.5,0.0,17.4,0,0,25.04,50.0,60.0,23.66
2024-03-23,B0FFHF7O63,天府公园,双流区,广场,2367,5.05,阴,3,27.5,13.9,0.0,18.8,1,0,25.04,70.0,60.0,29.03
2024-03-24,B0FFHF7O63,天府公园,双流区,广场,875,1.75,中雨,63,20.5,13.4,14.1,28.4,1,0,25.04,70.0,30.0,21.05
2024-03-25,B0FFHF7O63,天府公园,双流区,广场,669,1.29,中雨,63,23.6,9.6,3.4,16.0,0,0,25.04,50.0,30.0,16.77
2024-03-26,B0FFHF7O63,天府公园,双流区,广场,1560,3.26,小毛毛雨,51,22.5,14.3,0.1,18.8,0,0,25.04,50.0,55.0,22.96
2024-03-27,B0FFHF7O63,天府公园,双流区,广场,846,1.69,小雨,61,18.2,13.9,11.3,13.0,0,0,25.04,50.0,40.0,19.01
2024-03-28,B0FFHF7O63,天府公园,双流区,广场,2676,5.73,晴,0,25.4,10.2,0.0,13.3,0,0,25.04,50.0,95.0,32.44
2024-03-29,B0FFHF7O63,天府公园,双流区,广场,1404,2.92,阴,3,27.5,11.8,0.0,11.0,0,0,25.04,50.0,60.0,23.75
2024-03-30,B0FFHF7O63,天府公园,双流区,广场,1093,2.23,中雨,63,25.5,16.4,4.5,14.5,1,0,25.04,70.0,30.0,21.34
2024-03-31,B0FFHF7O63,天府公园,双流区,广场,2330,4.97,阴,3,27.0,13.1,0.0,12.1,1,0,25.04,70.0,60.0,28.98
2024-04-01,B0FFHF7O63,天府公园,双流区,广场,1382,2.87,中毛毛雨,53,27.2,16.5,0.9,11.4,0,0,25.04,50.0,45.0,20.72
2024-04-02,B0FFHF7O63,天府公园,双流区,广场,1895,4.01,小毛毛雨,51,28.4,17.0,0.3,12.5,0,0,25.04,50.0,55.0,23.41
2024-04-03,B0FFHF7O63,天府公园,双流区,广场,510,0.94,中雨,63,23.6,16.4,17.3,17.3,0,0,25.04,50.0,30.0,16.56
2024-04-04,B0FFHF7O63,天府公园,双流区,广场,2463,5.26,大毛毛雨,55,24.6,14.8,3.4,15.9,0,1,25.04,90.0,35.0,28.16
2024-04-05,B0FFHF7O63,天府公园,双流区,广场,2216,4.72,中毛毛雨,53,22.5,15.4,1.4,18.9,0,1,25.04,90.0,45.0,29.83
2024-04-06,B0FFHF7O63,天府公园,双流区,广场,1962,4.15,小雨,61,16.4,13.1,4.5,11.9,1,1,25.04,90.0,40.0,28.49
2024-04-07,B0FFHF7O63,天府公园,双流区,广场,1220,2.51,大毛毛雨,55,16.6,12.4,5.9,9.0,1,0,25.04,70.0,35.0,22.51
2024-04-08,B0FFHF7O63,天府公园,双流区,广场,1694,3.56,小毛毛雨,51,21.0,9.7,0.3,9.0,0,0,25.04,50.0,55.0,23.14
2024-04-09,B0FFHF7O63,天府公园,双流区,广场,1074,2.19,中毛毛雨,53,22.1,14.1,1.0,10.2,0,0,25.04,50.0,45.0,20.31
2024-04-10,B0FFHF7O63,天府公园,双流区,广场,2088,4.43,阴,3,24.3,14.7,0.0,12.3,0,0,25.04,50.0,60.0,24.66
2024-04-11,B0FFHF7O63,天府公园,双流区,广场,1561,3.27,中毛毛雨,53,25.0,14.5,1.3,8.4,0,0,25.04,50.0,45.0,20.96
2024-04-12,B0FFHF7O63,天府公园,双流区,广场,1919,4.06,小毛毛雨,51,26.5,14.8,0.7,8.7,0,0,25.04,50.0,55.0,23.44
2024-04-13,B0FFHF7O63,天府公园,双流区,广场,2245,4.78,阴,3,28.4,17.0,0.0,13.7,1,0,25.04,70.0,60.0,28.87
2024-04-14,B0FFHF7O63,天府公园,双流区,广场,2137,4.54,阴,3,30.5,15.6,0.0,11.6,1,0,25.04,70.0,60.0,28.72
2024-04-15,B0FFHF7O63,天府公园,双流区,广场,965,1.95,中毛毛雨,53,31.0,19.2,0.7,14.4,0,0,25.04,50.0,45.0,20.17
2024-04-16,B0FFHF7O63,天府公园,双流区,广场,352,0.59,大雨,65,28.6,18.0,10.3,14.8,0,0,25.04,50.0,20.0,14.35
2024-04-17,B0FFHF7O63,天府公园,双流区,广场,1206,2.48,小雨,61,24.8,17.8,5.5,6.2,0,0,25.04,50.0,40.0,19.49
2024-04-18,B0FFHF7O63,天府公园,双流区,广场,1343,2.78,小雨,61,24.2,18.6,8.7,11.2,0,0,25.04,50.0,40.0,19.67
2024-04-19,B0FFHF7O63,天府公园,双流区,广场,1734,3.65,小毛毛雨,51,27.0,17.3,0.1,12.4,0,0,25.04,50.0,55.0,23.19
2024-04-20,B0FFHF7O63,天府公园,双流区,广场,1021,2.07,中雨,63,22.8,17.3,9.1,20.5,1,0,25.04,70.0,30.0,21.24
2024-04-21,B0FFHF7O63,天府公园,双流区,广场,1763,3.71,小雨,61,26.0,15.4,1.7,9.3,1,0,25.04,70.0,40.0,24.23
2024-04-22,B0FFHF7O63,天府公园,双流区,广场,891,1.78,小雨,61,25.1,16.1,10.2,12.8,0,0,25.04,50.0,40.0,19.07
2024-04-23,B0FFHF7O63,天府公园,双流区,广场,1398,2.91,小毛毛雨,51,23.0,15.1,0.5,13.8,0,0,25.04,50.0,55.0,22.75
2024-04-24,B0FFHF7O63,天府公园,双流区,广场,1806,3.81,小毛毛雨,51,24.4,13.4,0.2,11.5,0,0,25.04,50.0,55.0,23.29
2024-04-25,B0FFHF7O63,天府公园,双流区,广场,1958,4.14,阴,3,25.5,13.4,0.0,9.1,0,0,25.04,50.0,60.0,24.48
2024-04-26,B0FFHF7O63,天府公园,双流区,广场,1435,2.99,小毛毛雨,51,27.0,14.9,0.2,9.0,0,0,25.04,50.0,55.0,22.79
2024-04-27,B0FFHF7O63,天府公园,双流区,广场,1853,3.91,中毛毛雨,53,28.8,17.5,0.8,12.0,1,0,25.04,70.0,45.0,25.35
2024-04-28,B0FFHF7O63,天府公园,双流区,广场,1051,2.14,中雨,63,29.7,17.2,4.8,17.3,1,0,25.04,70.0,30.0,21.28
2024-04-29,B0FFHF7O63,天府公园,双流区,广场,1192,2.45,大毛毛雨,55,22.8,15.9,3.7,31.3,0,0,25.04,50.0,35.0,18.47
2024-04-30,B0FFHF7O63,天府公园,双流区,广场,1390,2.89,小毛毛雨,51,22.6,13.2,0.1,14.7,0,0,25.04,50.0,55.0,22.73
2024-05-01,B0FFHF7O63,天府公园,双流区,广场,2297,4.89,大毛毛雨,55,18.5,15.1,3.1,11.9,0,1,25.04,90.0,35.0,27.93
2024-05-02,B0FFHF7O63,天府公园,双流区,广场,3284,7.08,小毛毛雨,51,19.0,14.0,1.3,11.4,0,1,25.04,90.0,55.0,33.25
2024-05-03,B0FFHF7O63,天府公园,双流区,广场,2815,6.04,小毛毛雨,51,21.1,14.1,0.4,11.9,0,1,25.04,90.0,55.0,32.62
2024-05-04,B0FFHF7O63,天府公园,双流区,广场,3420,7.38,小毛毛雨,51,24.8,14.3,0.2,14.3,1,1,25.04,90.0,55.0,33.43
2024-05-05,B0FFHF7O63,天府公园,双流区,广场,3491,7.53,阴,3,27.3,13.9,0.0,8.4,1,1,25.04,90.0,60.0,34.52
2024-05-06,B0FFHF7O63,天府公园,双流区,广场,1028,2.09,小雨,61,26.5,15.9,3.2,8.4,0,0,25.04,50.0,40.0,19.25
2024-05-07,B0FFHF7O63,天府公园,双流区,广场,629,1.21,中雨,63,26.5,18.4,9.3,12.7,0,0,25.04,50.0,30.0,16.73
2024-05-08,B0FFHF7O63,天府公园,双流区,广场,924,1.86,小雨,61,20.9,18.2,12.0,7.5,0,0,25.04,50.0,40.0,19.12
2024-05-09,B0FFHF7O63,天府公园,双流区,广场,1650,3.46,阴,3,27.2,15.5,0.0,8.9,0,0,25.04,50.0,60.0,24.08
2024-05-10,B0FFHF7O63,天府公园,双流区,广场,1441,3.0,中毛毛雨,53,25.9,17.0,2.6,10.5,0,0,25.04,50.0,45.0,20.8
2024-05-11,B0FFHF7O63,天府公园,双流区,广场,1282,2.65,中雨,63,25.5,18.7,7.4,11.8,1,0,25.04,70.0,30.0,21.59
2024-05-12,B0FFHF7O63,天府公园,双流区,广场,2673,5.73,阴,3,27.0,17.5,0.0,15.9,1,0,25.04,70.0,60.0,29.44
2024-05-13,B0FFHF7O63,天府公园,双流区,广场,1935,4.09,阴,3,29.1,13.9,0.0,11.9,0,0,25.04,50.0,60.0,24.45
2024-05-14,B0FFHF7O63,天府公园,双流区,广场,1931,4.08,阴,3,30.3,16.5,0.0,14.7,0,0,25.04,50.0,60.0,24.45
2024-05-15,B0FFHF7O63,天府公园,双流区,广场,1982,4.2,阴,3,30.9,19.1,0.0,20.1,0,0,25.04,50.0,60.0,24.52
2024-05-16,B0FFHF7O63,天府公园,双流区,广场,1710,3.6,小毛毛雨,51,30.8,18.4,0.5,9.2,0,0,25.04,50.0,55.0,23.16
2024-05-17,B0FFHF7O63,天府公园,双流区,广场,1627,3.41,小毛毛雨,51,28.8,20.8,0.2,7.9,0,0,25.04,50.0,55.0,23.05
2024-05-18,B0FFHF7O63,天府公园,双流区,广场,1138,2.33,小雨,61,30.2,20.7,1.7,16.8,1,0,25.04,70.0,40.0,23.4
2024-05-19,B0FFHF7O63,天府公园,双流区,广场,2460,5.25,阴,3,32.2,18.4,0.0,16.8,1,0,25.04,70.0,60.0,29.15
2024-05-20,B0FFHF7O63,天府公园,双流区,广场,1181,2.43,小雨,61,33.2,18.7,1.4,17.5,0,0,25.04,50.0,40.0,19.46
2024-05-21,B0FFHF7O63,天府公园,双流区,广场,1397,2.9,小毛毛雨,51,32.3,19.5,0.1,13.7,0,0,25.04,50.0,55.0,22.74
2024-05-22,B0FFHF7O63,天府公园,双流区,广场,1192,2.45,小毛毛雨,51,33.0,20.8,0.2,8.7,0,0,25.04,50.0,55.0,22.47
2024-05-23,B0FFHF7O63,天府公园,双流区,广场,1346,2.79,阴,3,35.0,22.5,0.0,11.6,0,0,25.04,50.0,60.0,23.67
2024-05-24,B0FFHF7O63,天府公园,双流区,广场,1446,3.01,阴,3,37.7,24.0,0.0,15.7,0,0,25.04,50.0,60.0,23.81
2024-05-25,B0FFHF7O63,天府公园,双流区,广场,1395,2.9,中毛毛雨,53,35.0,25.0,0.9,24.6,1,0,25.04,70.0,45.0,24.74
2024-05-26,B0FFHF7O63,天府公园,双流区,广场,1828,3.86,阴,3,36.5,22.2,0.0,15.0,1,0,25.04,70.0,60.0,28.32
2024-05-27,B0FFHF7O63,天府公园,双流区,广场,1454,3.03,小毛毛雨,51,34.0,23.7,0.3,13.9,0,0,25.04,50.0,55.0,22.82
2024-05-28,B0FFHF7O63,天府公园,双流区,广场,527,0.98,中雨,63,27.6,21.9,11.7,13.9,0,0,25.04,50.0,30.0,16.59
2024-05-29,B0FFHF7O63,天府公园,双流区,广场,866,1.73,中雨,63,21.6,19.9,8.2,20.6,0,0,25.04,50.0,30.0,17.04
2024-05-30,B0FFHF7O63,天府公园,双流区,广场,1610,3.37,阴,3,30.2,19.5,0.0,10.1,0,0,25.04,50.0,60.0,24.02
2024-05-31,B0FFHF7O63,天府公园,双流区,广场,1711,3.6,阴,3,31.6,18.2,0.0,13.3,0,0,25.04,50.0,60.0,24.16
2024-06-01,B0FFHF7O63,天府公园,双流区,广场,1381,2.87,小毛毛雨,51,27.8,21.8,0.3,14.8,1,0,25.04,70.0,55.0,26.72
2024-06-02,B0FFHF7O63,天府公园,双流区,广场,1749,3.68,小毛毛雨,51,27.5,19.7,0.5,14.8,1,0,25.04,70.0,55.0,27.21
2024-06-03,B0FFHF7O63,天府公园,双流区,广场,1330,2.76,小毛毛雨,51,26.6,19.9,0.2,12.8,0,0,25.04,50.0,55.0,22.66
2024-06-04,B0FFHF7O63,天府公园,双流区,广场,733,1.44,大毛毛雨,55,27.3,18.6,2.4,9.7,0,0,25.04,50.0,35.0,17.86
2024-06-05,B0FFHF7O63,天府公园,双流区,广场,1379,2.86,小毛毛雨,51,28.2,17.7,0.1,11.5,0,0,25.04,50.0,55.0,22.72
2024-06-06,B0FFHF7O63,天府公园,双流区,广场,915,1.84,大毛毛雨,55,27.4,21.1,2.2,16.1,0,0,25.04,50.0,35.0,18.1
2024-06-07,B0FFHF7O63,天府公园,双流区,广场,1422,2.96,小毛毛雨,51,26.3,19.5,0.4,10.1,0,0,25.04,50.0,55.0,22.78
2024-06-08,B0FFHF7O63,天府公园,双流区,广场,2310,4.92,小毛毛雨,51,27.8,21.4,0.1,16.2,1,1,25.04,90.0,55.0,31.95
2024-06-09,B0FFHF7O63,天府公园,双流区,广场,2391,5.1,阴,3,27.0,18.1,0.0,6.8,1,1,25.04,90.0,60.0,33.06
2024-06-10,B0FFHF7O63,天府公园,双流区,广场,2828,6.07,阴,3,28.5,17.7,0.0,7.9,0,1,25.04,90.0,60.0,33.64
2024-06-11,B0FFHF7O63,天府公园,双流区,广场,944,1.9,中毛毛雨,53,31.9,21.9,2.2,12.7,0,0,25.04,50.0,45.0,20.14
2024-06-12,B0FFHF7O63,天府公园,双流区,广场,1370,2.84,阴,3,32.8,20.1,0.0,10.8,0,0,25.04,50.0,60.0,23.7
2024-06-13,B0FFHF7O63,天府公园,双流区,广场,1414,2.94,阴,3,34.5,24.1,0.0,10.2,0,0,25.04,50.0,60.0,23.76
2024-06-14,B0FFHF7O63,天府公园,双流区,广场,1339,2.78,阴,3,36.2,23.4,0.0,9.7,0,0,25.04,50.0,60.0,23.67
2024-06-15,B0FFHF7O63,天府公园,双流区,广场,1145,2.35,中毛毛雨,53,36.2,23.4,1.5,10.5,1,0,25.04,70.0,45.0,24.41
2024-06-16,B0FFHF7O63,天府公园,双流区,广场,1107,2.26,中毛毛雨,53,31.8,25.1,1.2,21.4,1,0,25.04,70.0,45.0,24.36
2024-06-17,B0FFHF7O63,天府公园,双流区,广场,1230,2.53,阴,3,33.7,22.1,0.0,12.4,0,0,25.04,50.0,60.0,23.52
2024-06-18,B0FFHF7O63,天府公园,双流区,广场,709,1.38,小雨,61,31.4,23.1,5.9,15.5,0,0,25.04,50.0,40.0,18.83
2024-06-19,B0FFHF7O63,天府公园,双流区,广场,786,1.55,中毛毛雨,53,31.5,23.4,2.2,9.1,0,0,25.04,50.0,45.0,19.93
2024-06-20,B0FFHF7O63,天府公园,双流区,广场,1115,2.28,小毛毛雨,51,31.8,22.3,1.8,17.8,0,0,25.04,50.0,55.0,22.37
2024-06-21,B0FFHF7O63,天府公园,双流区,广场,806,1.6,中毛毛雨,53,31.3,23.5,1.7,16.7,0,0,25.04,50.0,45.0,19.96
2024-06-22,B0FFHF7O63,天府公园,双流区,广场,1989,4.21,阴,3,34.7,23.6,0.0,15.8,1,0,25.04,70.0,60.0,28.53
2024-06-23,B0FFHF7O63,天府公园,双流区,广场,1681,3.53,阴,3,31.5,22.7,0.0,10.3,1,0,25.04,70.0,60.0,28.12
2024-06-24,B0FFHF7O63,天府公园,双流区,广场,1134,2.32,阴,3,31.9,23.2,0.0,11.0,0,0,25.04,50.0,60.0,23.39
2024-06-25,B0FFHF7O63,天府公园,双流区,广场,979,1.98,小毛毛雨,51,31.5,18.9,1.2,13.0,0,0,25.04,50.0,55.0,22.19
2024-06-26,B0FFHF7O63,天府公园,双流区,广场,1012,2.05,小雨,61,25.1,21.0,8.2,6.1,0,0,25.04,50.0,40.0,19.23
2024-06-27,B0FFHF7O63,天府公园,双流区,广场,692,1.34,中雨,63,28.5,19.4,5.1,7.4,0,0,25.04,50.0,30.0,16.8
2024-06-28,B0FFHF7O63,天府公园,双流区,广场,1039,2.11,小毛毛雨,51,29.0,20.8,0.8,6.6,0,0,25.04,50.0,55.0,22.27
2024-06-29,B0FFHF7O63,天府公园,双流区,广场,1597,3.35,阴,3,30.5,22.0,0.0,11.8,1,0,25.04,70.0,60.0,28.01
2024-06-30,B0FFHF7O63,天府公园,双流区,广场,665,1.28,中雨,63,33.5,22.7,13.1,17.1,1,0,25.04,70.0,30.0,20.77
2024-07-01,B0FFHF7O63,天府公园,双流区,广场,280,0.43,大雨,65,30.9,22.4,18.4,18.7,0,0,25.04,50.0,20.0,14.26
2024-07-02,B0FFHF7O63,天府公园,双流区,广场,1271,2.63,阴,3,32.2,22.5,0.0,14.8,0,0,25.04,50.0,60.0,23.58
2024-07-03,B0FFHF7O63,天府公园,双流区,广场,583,1.1,中雨,63,30.0,22.0,4.7,12.3,0,0,25.04,50.0,30.0,16.66
2024-07-04,B0FFHF7O63,天府公园,双流区,广场,730,1.43,小雨,61,30.2,21.8,3.2,6.5,0,0,25.04,50.0,40.0,18.86
2024-07-05,B0FFHF7O63,天府公园,双流区,广场,732,1.43,大毛毛雨,55,31.9,22.8,1.2,7.4,0,0,25.04,50.0,35.0,17.86
2024-07-06,B0FFHF7O63,天府公园,双流区,广场,991,2.01,大毛毛雨,55,31.8,23.4,5.2,13.6,1,0,25.04,70.0,35.0,22.21
2024-07-07,B0FFHF7O63,天府公园,双流区,广场,1033,2.1,大毛毛雨,55,32.5,24.5,3.4,17.7,1,0,25.04,70.0,35.0,22.26
2024-07-08,B0FFHF7O63,天府公园,双流区,广场,383,0.66,中雨,63,28.9,24.0,18.7,19.1,0,0,25.04,50.0,30.0,16.4
2024-07-09,B0FFHF7O63,天府公园,双流区,广场,619,1.18,小雨,61,29.1,23.9,18.1,15.5,0,0,25.04,50.0,40.0,18.71
2024-07-10,B0FFHF7O63,天府公园,双流区,广场,789,1.56,小雨,61,28.1,23.9,9.5,11.0,0,0,25.04,50.0,40.0,18.94
2024-07-11,B0FFHF7O63,天府公园,双流区,广场,710,1.38,大毛毛雨,55,32.2,23.1,2.3,6.6,0,0,25.04,50.0,35.0,17.83
2024-07-12,B0FFHF7O63,天府公园,双流区,广场,433,0.77,中雨,63,32.1,24.2,8.8,15.5,0,0,25.04,50.0,30.0,16.46
2024-07-13,B0FFHF7O63,天府公园,双流区,广场,613,1.17,中雨,63,29.3,24.1,9.8,16.1,1,0,25.04,70.0,30.0,20.7
2024-07-14,B0FFHF7O63,天府公园,双流区,广场,1194,2.45,小雨,61,27.5,23.1,2.5,20.0,1,0,25.04,70.0,40.0,23.47
2024-07-15,B0FFHF7O63,天府公园,双流区,广场,924,1.86,小毛毛雨,51,31.0,22.7,0.6,12.3,0,0,25.04,50.0,55.0,22.12
2024-07-16,B0FFHF7O63,天府公园,双流区,广场,232,0.33,大雨,65,30.7,23.8,32.9,12.9,0,0,25.04,50.0,20.0,14.2
2024-07-17,B0FFHF7O63,天府公园,双流区,广场,292,0.46,中雨,63,27.7,24.0,37.1,17.3,0,0,25.04,50.0,30.0,16.28
2024-07-18,B0FFHF7O63,天府公园,双流区,广场,681,1.32,小雨,61,31.0,23.4,7.1,10.2,0,0,25.04,50.0,40.0,18.79
2024-07-19,B0FFHF7O63,天府公园,双流区,广场,272,0.42,大雨,65,31.1,23.5,10.9,11.8,0,0,25.04,50.0,20.0,14.25
2024-07-20,B0FFHF7O63,天府公园,双流区,广场,279,0.43,大雨,65,30.8,24.3,37.1,14.5,1,0,25.04,70.0,20.0,18.26
2024-07-21,B0FFHF7O63,天府公园,双流区,广场,599,1.14,中雨,63,29.9,24.3,12.9,10.2,1,0,25.04,70.0,30.0,20.68
2024-07-22,B0FFHF7O63,天府公园,双流区,广场,696,1.35,小雨,61,31.8,24.0,8.1,10.6,0,0,25.04,50.0,40.0,18.81
2024-07-23,B0FFHF7O63,天府公园,双流区,广场,292,0.46,大雨,65,31.3,23.9,17.7,12.5,0,0,25.04,50.0,20.0,14.28
2024-07-24,B0FFHF7O63,天府公园,双流区,广场,464,0.84,中雨,63,29.5,24.4,18.1,22.3,0,0,25.04,50.0,30.0,16.5
2024-07-25,B0FFHF7O63,天府公园,双流区,广场,1241,2.56,阴,3,33.0,23.8,0.0,9.1,0,0,25.04,50.0,60.0,23.54
2024-07-26,B0FFHF7O63,天府公园,双流区,广场,915,1.84,小毛毛雨,51,33.7,23.4,0.2,13.4,0,0,25.04,50.0,55.0,22.1
2024-07-27,B0FFHF7O63,天府公园,双流区,广场,1238,2.55,小毛毛雨,51,30.1,24.8,0.2,13.4,1,0,25.04,70.0,55.0,26.53
2024-07-28,B0FFHF7O63,天府公园,双流区,广场,506,0.93,中雨,63,26.2,23.2,16.6,13.3,1,0,25.04,70.0,30.0,20.56
